420.00	0.04150
421.00	0.04129
422.00	0.04129
423.00	0.04115
424.00	0.04111
425.00	0.04108
426.00	0.04102
427.00	0.04111
428.00	0.04099
429.00	0.04080
430.00	0.04077
431.00	0.04065
432.00	0.04047
433.00	0.04045
434.00	0.04028
435.00	0.04018
436.00	0.04007
437.00	0.03999
438.00	0.03979
439.00	0.03963
440.00	0.03960
441.00	0.03944
442.00	0.03937
443.00	0.03929
444.00	0.03922
445.00	0.03918
446.00	0.03917
447.00	0.03905
448.00	0.03896
449.00	0.03902
450.00	0.03891
451.00	0.03891
452.00	0.03891
453.00	0.03880
454.00	0.03871
455.00	0.03867
456.00	0.03865
457.00	0.03860
458.00	0.03845
459.00	0.03848
460.00	0.03845
461.00	0.03828
462.00	0.03833
463.00	0.03831
464.00	0.03827
465.00	0.03828
466.00	0.03825
467.00	0.03827
468.00	0.03825
469.00	0.03822
470.00	0.03821
471.00	0.03815
472.00	0.03816
473.00	0.03818
474.00	0.03810
475.00	0.03804
476.00	0.03807
477.00	0.03802
478.00	0.03804
479.00	0.03812
480.00	0.03807
481.00	0.03809
482.00	0.03807
483.00	0.03798
484.00	0.03798
485.00	0.03804
486.00	0.03804
487.00	0.03798
488.00	0.03804
489.00	0.03813
490.00	0.03813
491.00	0.03819
492.00	0.03818
493.00	0.03824
494.00	0.03830
495.00	0.03844
496.00	0.03851
497.00	0.03857
498.00	0.03867
499.00	0.03876
500.00	0.03891
501.00	0.03903
502.00	0.03915
503.00	0.03931
504.00	0.03944
505.00	0.03955
506.00	0.03970
507.00	0.03984
508.00	0.04005
509.00	0.04024
510.00	0.04030
511.00	0.04036
512.00	0.04054
513.00	0.04060
514.00	0.04076
515.00	0.04088
516.00	0.04095
517.00	0.04106
518.00	0.04111
519.00	0.04118
520.00	0.04126
521.00	0.04140
522.00	0.04144
523.00	0.04153
524.00	0.04160
525.00	0.04170
526.00	0.04176
527.00	0.04199
528.00	0.04214
529.00	0.04227
530.00	0.04240
531.00	0.04257
532.00	0.04280
533.00	0.04309
534.00	0.04335
535.00	0.04364
536.00	0.04385
537.00	0.04416
538.00	0.04465
539.00	0.04506
540.00	0.04539
541.00	0.04581
542.00	0.04637
543.00	0.04694
544.00	0.04752
545.00	0.04802
546.00	0.04851
547.00	0.04901
548.00	0.04950
549.00	0.04996
550.00	0.05048
551.00	0.05092
552.00	0.05130
553.00	0.05174
554.00	0.05223
555.00	0.05260
556.00	0.05287
557.00	0.05324
558.00	0.05357
559.00	0.05385
560.00	0.05408
561.00	0.05435
562.00	0.05447
563.00	0.05457
564.00	0.05469
565.00	0.05476
566.00	0.05489
567.00	0.05501
568.00	0.05504
569.00	0.05513
570.00	0.05521
571.00	0.05531
572.00	0.05534
573.00	0.05539
574.00	0.05553
575.00	0.05569
576.00	0.05588
577.00	0.05612
578.00	0.05644
579.00	0.05676
580.00	0.05719
581.00	0.05772
582.00	0.05824
583.00	0.05893
584.00	0.05974
585.00	0.06056
586.00	0.06155
587.00	0.06245
588.00	0.06352
589.00	0.06465
590.00	0.06593
591.00	0.06729
592.00	0.06862
593.00	0.07019
594.00	0.07181
595.00	0.07347
596.00	0.07524
597.00	0.07703
598.00	0.07883
599.00	0.08073
600.00	0.08258
601.00	0.08453
602.00	0.08643
603.00	0.08823
604.00	0.08990
605.00	0.09157
606.00	0.09308
607.00	0.09442
608.00	0.09567
609.00	0.09663
610.00	0.09756
611.00	0.09828
612.00	0.09885
613.00	0.09929
614.00	0.09961
615.00	0.09973
616.00	0.09961
617.00	0.09937
618.00	0.09900
619.00	0.09840
620.00	0.09756
621.00	0.09663
622.00	0.09550
623.00	0.09419
624.00	0.09290
625.00	0.09143
626.00	0.09004
627.00	0.08862
628.00	0.08725
629.00	0.08598
630.00	0.08488
631.00	0.08389
632.00	0.08313
633.00	0.08261
634.00	0.08223
635.00	0.08206
636.00	0.08200
637.00	0.08224
638.00	0.08278
639.00	0.08347
640.00	0.08438
641.00	0.08556
642.00	0.08688
643.00	0.08849
644.00	0.09018
645.00	0.09209
646.00	0.09422
647.00	0.09654
648.00	0.09906
649.00	0.10175
650.00	0.10463
651.00	0.10779
652.00	0.11125
653.00	0.11488
654.00	0.11888
655.00	0.12325
656.00	0.12810
657.00	0.13324
658.00	0.13879
659.00	0.14467
660.00	0.15096
661.00	0.15756
662.00	0.16460
663.00	0.17146
664.00	0.17857
665.00	0.18536
666.00	0.19180
667.00	0.19781
668.00	0.20314
669.00	0.20757
670.00	0.21107
671.00	0.21332
672.00	0.21420
673.00	0.21368
674.00	0.21173
675.00	0.20840
676.00	0.20372
677.00	0.19765
678.00	0.19057
679.00	0.18251
680.00	0.17387
681.00	0.16492
682.00	0.15601
683.00	0.14697
684.00	0.13750
685.00	0.12831
686.00	0.11942
687.00	0.11090
688.00	0.10318
689.00	0.09624
690.00	0.08974
691.00	0.08377
692.00	0.07831
693.00	0.07335
694.00	0.06908
695.00	0.06519
696.00	0.06166
697.00	0.05872
698.00	0.05612
699.00	0.05382
700.00	0.05179
701.00	0.05011
702.00	0.04868
703.00	0.04735
704.00	0.04628
705.00	0.04527
706.00	0.04434
707.00	0.04361
708.00	0.04303
709.00	0.04234
710.00	0.04181
711.00	0.04128
712.00	0.04080
713.00	0.04036
714.00	0.03998
715.00	0.03958
716.00	0.03931
717.00	0.03896
718.00	0.03871
719.00	0.03847
720.00	0.03824
721.00	0.03801
722.00	0.03786
723.00	0.03764
724.00	0.03752
725.00	0.03741
726.00	0.03732
727.00	0.03717
728.00	0.03700
729.00	0.03691
730.00	0.03691
731.00	0.03677
732.00	0.03670
733.00	0.03667
734.00	0.03654
735.00	0.03639
736.00	0.03627
737.00	0.03625
738.00	0.03624
739.00	0.03619
740.00	0.03610
741.00	0.03600
742.00	0.03593
743.00	0.03587
744.00	0.03580
745.00	0.03571
746.00	0.03571
747.00	0.03571
748.00	0.03566
749.00	0.03557
750.00	0.03554
751.00	0.03551
752.00	0.03549
753.00	0.03546
754.00	0.03546
755.00	0.03545
756.00	0.03540
757.00	0.03535
758.00	0.03529
759.00	0.03525
760.00	0.03523
761.00	0.03523
762.00	0.03526
763.00	0.03525
764.00	0.03523
765.00	0.03513
766.00	0.03516
767.00	0.03523
768.00	0.03523
769.00	0.03519
770.00	0.03514
771.00	0.03510
772.00	0.03508
773.00	0.03506
774.00	0.03508
775.00	0.03506
776.00	0.03508
777.00	0.03508
778.00	0.03510
779.00	0.03511
780.00	0.03508
781.00	0.03508
782.00	0.03508
783.00	0.03505
784.00	0.03502
785.00	0.03505
786.00	0.03511
787.00	0.03508
788.00	0.03511
789.00	0.03517
790.00	0.03511
791.00	0.03511
792.00	0.03511
793.00	0.03508
794.00	0.03513
795.00	0.03513
796.00	0.03513
797.00	0.03508
798.00	0.03510
799.00	0.03511
800.00	0.03510
801.00	0.03508
802.00	0.03505
803.00	0.03503
804.00	0.03505
805.00	0.03510
806.00	0.03506
807.00	0.03503
808.00	0.03503
809.00	0.03506
810.00	0.03508
811.00	0.03514
812.00	0.03516
813.00	0.03519
814.00	0.03520
815.00	0.03519
816.00	0.03516
817.00	0.03519
818.00	0.03510
819.00	0.03506
820.00	0.03514
821.00	0.03517
822.00	0.03513
823.00	0.03517
824.00	0.03511
825.00	0.03520
826.00	0.03526
827.00	0.03514
828.00	0.03522
829.00	0.03528
830.00	0.03514
831.00	0.03511
832.00	0.03531
833.00	0.03525
834.00	0.03513
835.00	0.03520
836.00	0.03529
837.00	0.03519
838.00	0.03523
839.00	0.03523
840.00	0.03528
841.00	0.03528
842.00	0.03529
843.00	0.03531
844.00	0.03529
845.00	0.03539
846.00	0.03531
847.00	0.03543
848.00	0.03539
849.00	0.03549
850.00	0.03540
851.00	0.03549
852.00	0.03554
853.00	0.03563
854.00	0.03568
855.00	0.03580
856.00	0.03592
857.00	0.03610
858.00	0.03622
859.00	0.03639
860.00	0.03670
861.00	0.03700
862.00	0.03726
863.00	0.03763
864.00	0.03796
865.00	0.03831
866.00	0.03864
867.00	0.03883
868.00	0.03889
869.00	0.03885
870.00	0.03873
871.00	0.03856
872.00	0.03831
873.00	0.03798
874.00	0.03755
875.00	0.03712
876.00	0.03668
877.00	0.03632
878.00	0.03606
879.00	0.03581
880.00	0.03568
881.00	0.03561
882.00	0.03551
883.00	0.03543
884.00	0.03537
885.00	0.03529
886.00	0.03520
887.00	0.03514
888.00	0.03508
889.00	0.03502
890.00	0.03502
891.00	0.03506
892.00	0.03502
893.00	0.03499
894.00	0.03500
895.00	0.03499
896.00	0.03500
897.00	0.03496
898.00	0.03493
899.00	0.03494
900.00	0.03490
901.00	0.03490
902.00	0.03491
903.00	0.03488
904.00	0.03484
905.00	0.03481
906.00	0.03477
907.00	0.03481
908.00	0.03474
909.00	0.03468
910.00	0.03468
911.00	0.03476
912.00	0.03494
913.00	0.03496
914.00	0.03490
915.00	0.03481
916.00	0.03467
917.00	0.03461
918.00	0.03458
919.00	0.03464
920.00	0.03484
921.00	0.03490
922.00	0.03485
923.00	0.03455
924.00	0.03458
925.00	0.03467
926.00	0.03468
927.00	0.03450
928.00	0.03448
929.00	0.03471
930.00	0.03470
931.00	0.03445
932.00	0.03450
933.00	0.03474
934.00	0.03459
935.00	0.03442
936.00	0.03474
937.00	0.03456
938.00	0.03453
939.00	0.03467
940.00	0.03462
941.00	0.03462
942.00	0.03465
943.00	0.03458
944.00	0.03468
945.00	0.03465
946.00	0.03467
947.00	0.03470
948.00	0.03471
949.00	0.03467
950.00	0.03473
951.00	0.03471
952.00	0.03477
953.00	0.03474
954.00	0.03477
955.00	0.03473
956.00	0.03470
957.00	0.03479
958.00	0.03462
959.00	0.03479
960.00	0.03468
961.00	0.03488
962.00	0.03476
963.00	0.03484
964.00	0.03470
965.00	0.03484
966.00	0.03471
967.00	0.03484
968.00	0.03473
969.00	0.03468
970.00	0.03482
971.00	0.03476
972.00	0.03490
973.00	0.03487
974.00	0.03485
975.00	0.03482
976.00	0.03484
977.00	0.03485
978.00	0.03488
979.00	0.03488
980.00	0.03493
981.00	0.03499
982.00	0.03493
983.00	0.03493
984.00	0.03491
985.00	0.03485
986.00	0.03487
987.00	0.03491
988.00	0.03488
989.00	0.03491
990.00	0.03494
991.00	0.03499
992.00	0.03496
993.00	0.03497
994.00	0.03500
995.00	0.03494
996.00	0.03490
997.00	0.03499
998.00	0.03506
999.00	0.03497
1000.00	0.03491
1001.00	0.03499
1002.00	0.03511
1003.00	0.03506
1004.00	0.03500
1005.00	0.03510
1006.00	0.03523
1007.00	0.03526
1008.00	0.03513
1009.00	0.03513
1010.00	0.03511
1011.00	0.03517
1012.00	0.03534
1013.00	0.03535
1014.00	0.03535
1015.00	0.03532
1016.00	0.03526
1017.00	0.03523
1018.00	0.03531
1019.00	0.03532
1020.00	0.03537
1021.00	0.03537
1022.00	0.03537
1023.00	0.03535
1024.00	0.03532
1025.00	0.03529
1026.00	0.03534
1027.00	0.03534
1028.00	0.03537
1029.00	0.03539
1030.00	0.03540
1031.00	0.03542
1032.00	0.03545
1033.00	0.03543
1034.00	0.03543
1035.00	0.03545
1036.00	0.03548
1037.00	0.03554
1038.00	0.03554
1039.00	0.03560
1040.00	0.03560
1041.00	0.03560
1042.00	0.03564
1043.00	0.03568
1044.00	0.03569
1045.00	0.03575
1046.00	0.03580
1047.00	0.03589
1048.00	0.03592
1049.00	0.03600
1050.00	0.03601
1051.00	0.03592
1052.00	0.03592
1053.00	0.03592
1054.00	0.03589
1055.00	0.03587
1056.00	0.03600
1057.00	0.03618
1058.00	0.03624
1059.00	0.03622
1060.00	0.03606
1061.00	0.03603
1062.00	0.03598
1063.00	0.03600
1064.00	0.03606
1065.00	0.03609
1066.00	0.03607
1067.00	0.03601
1068.00	0.03595
1069.00	0.03596
1070.00	0.03607
1071.00	0.03622
1072.00	0.03624
1073.00	0.03613
1074.00	0.03606
1075.00	0.03627
1076.00	0.03647
1077.00	0.03644
1078.00	0.03639
1079.00	0.03622
1080.00	0.03664
1081.00	0.03685
1082.00	0.03654
1083.00	0.03625
1084.00	0.03651
1085.00	0.03682
1086.00	0.03667
1087.00	0.03654
1088.00	0.03690
1089.00	0.03691
1090.00	0.03661
1091.00	0.03674
1092.00	0.03720
1093.00	0.03705
1094.00	0.03688
1095.00	0.03728
1096.00	0.03738
1097.00	0.03735
1098.00	0.03780
1099.00	0.03790
1100.00	0.03769
